cost_base,cost_pips,entry_ts,ev_lcb,ev_pass,exit,expected_slip_pip,min_or_atr_ratio,or_atr_ratio,pnl_pips,rv_band,session,side,sl_pips,slip_est,slip_real,spread_band,stage,threshold_lcb,tp_pips,ts
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 12:40:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 12:45:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 12:50:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 12:55:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 13:00:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 13:05:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 13:10:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 13:15:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 13:20:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 13:25:00
,0.5,,-0.0983302730482507,,,,,,,,,BUY,2.8514285714283005,,,,ev_reject,,3.5642857142853757,2018-01-04 13:30:00
,0.5,,-0.06130260282825284,,,,,,,,,BUY,3.1142857142853995,,,,ev_reject,,3.892857142856749,2018-01-04 13:35:00
,0.5,,-0.055667957359986975,,,,,,,,,BUY,3.1542857142854284,,,,ev_reject,,3.942857142856785,2018-01-04 13:40:00
,0.5,,-0.017835337787376337,,,,,,,,,BUY,3.4228571428568397,,,,ev_reject,,4.278571428571049,2018-01-04 13:45:00
,0.5,,0.011947788259154102,,,,,,,,,BUY,3.6342857142854466,,,,ev_reject,,4.542857142856808,2018-01-04 13:50:00
,0.5,,0.02563192725351171,,,,,,,,,BUY,3.731428571428361,,,,ev_reject,,4.664285714285451,2018-01-04 13:55:00
,0.5,,0.05139030653700161,,,,,,,,,BUY,3.914285714285565,,,,ev_reject,,4.892857142856956,2018-01-04 14:00:00
,0.5,,0.060244749415706345,,,,,,,,,BUY,3.9771428571427645,,,,ev_reject,,4.971428571428455,2018-01-04 14:05:00
,0.5,,0.07795363517310472,,,,,,,,,BUY,4.102857142857082,,,,ev_reject,,5.128571428571353,2018-01-04 14:10:00
,0.5,,0.06909919229441108,,,,,,,,,BUY,4.039999999999964,,,,ev_reject,,5.0499999999999545,2018-01-04 14:15:00
,0.5,,0.06024474941571789,,,,,,,,,BUY,3.9771428571428453,,,,ev_reject,,4.971428571428556,2018-01-04 14:20:00
,0.5,,-0.035544223544728526,,,,,,,,,BUY,3.297142857142847,,,,ev_reject,,4.121428571428559,2018-01-04 14:25:00
,0.5,,-0.05083826124429969,,,,,,,,,BUY,3.188571428571387,,,,ev_reject,,3.9857142857142334,2018-01-04 14:30:00
,0.5,,-0.06774219764908507,,,,,,,,,BUY,3.0685714285713823,,,,ev_reject,,3.8357142857142277,2018-01-04 14:35:00
,0.5,,-0.11362431074778812,,,,,,,,,BUY,2.7428571428570843,,,,ev_reject,,3.428571428571355,2018-01-04 14:40:00
,0.5,,-0.12891834844734795,,,,,,,,,BUY,2.634285714285706,,,,ev_reject,,3.292857142857132,2018-01-04 14:45:00
,0.5,,-0.09752532369561528,,,,,,,,,BUY,2.857142857142776,,,,ev_reject,,3.57142857142847,2018-01-04 14:50:00
,0.5,,-0.13133319650517472,,,,,,,,,BUY,2.617142857142848,,,,ev_reject,,3.27142857142856,2018-01-04 14:55:00
,0.5,,-0.14823713290995988,,,,,,,,,BUY,2.497142857142844,,,,ev_reject,,3.1214285714285546,2018-01-04 15:00:00
,0.5,,-0.15870147449387817,,,,,,,,,BUY,2.4228571428570995,,,,ev_reject,,3.0285714285713743,2018-01-04 15:05:00
,0.5,,-0.1570915757886644,,,,,,,,,BUY,2.4342857142856444,,,,ev_reject,,3.042857142857055,2018-01-04 15:10:00
,0.5,,-0.1554816770834504,,,,,,,,,BUY,2.445714285714189,,,,ev_reject,,3.057142857142736,2018-01-04 15:15:00
,0.5,,-0.16675096801998168,,,,,,,,,BUY,2.3657142857141316,,,,ev_reject,,2.9571428571426646,2018-01-04 15:20:00
,0.5,,-0.1337480445630237,,,,,,,,,BUY,2.5999999999998282,,,,ev_reject,,3.249999999999785,2018-01-04 15:25:00
,0.5,,-0.12811339909475827,,,,,,,,,BUY,2.6399999999998567,,,,ev_reject,,3.2999999999998204,2018-01-04 15:30:00
,0.5,,-0.11925895621606508,,,,,,,,,BUY,2.702857142856975,,,,ev_reject,,3.3785714285712185,2018-01-04 15:35:00
,0.5,,-0.13133319650519737,,,,,,,,,BUY,2.617142857142686,,,,ev_reject,,3.2714285714283573,2018-01-04 15:40:00
,0.5,,-0.10718471592693257,,,,,,,,,BUY,2.788571428571264,,,,ev_reject,,3.4857142857140797,2018-01-04 15:45:00
,0.5,,-0.11120946268998444,,,,,,,,,BUY,2.75999999999978,,,,ev_reject,,3.449999999999725,2018-01-04 15:50:00
,0.5,,-0.12569855103694327,,,,,,,,,BUY,2.657142857142633,,,,ev_reject,,3.3214285714282914,2018-01-04 15:55:00
,0.5,,-0.13294309521042247,,,,,,,,,BUY,2.60571428571406,,,,ev_reject,,3.2571428571425747,2018-01-04 16:00:00
,0.5,,-0.13294309521043401,,,,,,,,,BUY,2.605714285713979,,,,ev_reject,,3.2571428571424734,2018-01-04 16:05:00
,0.5,,-0.11845400686347518,,,,,,,,,BUY,2.7085714285711258,,,,ev_reject,,3.385714285713907,2018-01-04 16:10:00
,0.5,,-0.12328370297911673,,,,,,,,,BUY,2.674285714285491,,,,ev_reject,,3.3428571428568636,2018-01-04 16:15:00
,0.5,,-0.12328370297911673,,,,,,,,,BUY,2.674285714285491,,,,ev_reject,,3.3428571428568636,2018-01-04 16:20:00
,0.5,,-0.11523420945303586,,,,,,,,,BUY,2.731428571428296,,,,ev_reject,,3.41428571428537,2018-01-04 16:25:00
,0.5,,-0.11442926010042354,,,,,,,,,BUY,2.737142857142609,,,,ev_reject,,3.421428571428261,2018-01-04 16:30:00
,0.5,,-0.12650350038955582,,,,,,,,,BUY,2.65142857142832,,,,ev_reject,,3.3142857142853996,2018-01-04 16:35:00
,0.5,,-0.11523420945303586,,,,,,,,,BUY,2.731428571428296,,,,ev_reject,,3.41428571428537,2018-01-04 16:40:00
,0.5,,-0.12247875362650418,,,,,,,,,BUY,2.679999999999804,,,,ev_reject,,3.3499999999997545,2018-01-04 16:45:00
,0.5,,-0.12891834844737105,,,,,,,,,BUY,2.634285714285544,,,,ev_reject,,3.2928571428569295,2018-01-04 16:50:00
,0.5,,-0.16031137319911504,,,,,,,,,BUY,2.411428571428392,,,,ev_reject,,3.01428571428549,2018-01-04 16:55:00
,0.5,,-0.1635311706095539,,,,,,,,,BUY,2.3885714285712214,,,,ev_reject,,2.985714285714027,2018-01-04 17:00:00
,0.5,,-0.15065198096782062,,,,,,,,,BUY,2.4799999999997424,,,,ev_reject,,3.0999999999996777,2018-01-04 17:05:00
,0.5,,-0.17399551219347242,,,,,,,,,BUY,2.3142857142854774,,,,ev_reject,,2.8928571428568466,2018-01-04 17:10:00
,0.5,,-0.1812400563669403,,,,,,,,,BUY,2.262857142856985,,,,ev_reject,,2.828571428571231,2018-01-04 17:15:00
,0.5,,-0.19975389147693967,,,,,,,,,BUY,2.131428571428436,,,,ev_reject,,2.6642857142855445,2018-01-04 17:20:00
,0.5,,-0.19814399277173722,,,,,,,,,BUY,2.1428571428568994,,,,ev_reject,,2.678571428571124,2018-01-04 17:25:00
,0.5,,-0.21746277723434904,,,,,,,,,BUY,2.005714285714037,,,,ev_reject,,2.5071428571425463,2018-01-04 17:30:00
,0.5,,-0.23195186558130765,,,,,,,,,BUY,1.9028571428568903,,,,ev_reject,,2.378571428571113,2018-01-04 17:35:00
,0.5,,-0.2271221694656549,,,,,,,,,BUY,1.937142857142606,,,,ev_reject,,2.4214285714282573,2018-01-04 17:40:00
,0.5,,-0.2311469162286952,,,,,,,,,BUY,1.9085714285712034,,,,ev_reject,,2.385714285714004,2018-01-04 17:45:00
,0.5,,-0.23436671363912287,,,,,,,,,BUY,1.8857142857141136,,,,ev_reject,,2.357142857142642,2018-01-04 17:50:00
,0.5,,-0.22712216946564334,,,,,,,,,BUY,1.937142857142687,,,,ev_reject,,2.4214285714283585,2018-01-04 17:55:00
,0.5,,-0.22068257464476515,,,,,,,,,BUY,1.9828571428570285,,,,ev_reject,,2.4785714285712857,2018-01-04 18:00:00
,0.5,,-0.22148752399737792,,,,,,,,,BUY,1.9771428571427156,,,,ev_reject,,2.4714285714283943,2018-01-04 18:05:00
,0.5,,-0.2182677265869274,,,,,,,,,BUY,1.9999999999999678,,,,ev_reject,,2.4999999999999596,2018-01-04 18:10:00
,0.5,,-0.2408063084599552,,,,,,,,,BUY,1.840000000000097,,,,ev_reject,,2.300000000000121,2018-01-04 18:15:00
,0.5,,-0.24402610587038298,,,,,,,,,BUY,1.8171428571430075,,,,ev_reject,,2.271428571428759,2018-01-04 18:20:00
,0.5,,-0.23436671363907713,,,,,,,,,BUY,1.8857142857144387,,,,ev_reject,,2.357142857143048,2018-01-04 18:25:00
,0.5,,-0.23436671363907713,,,,,,,,,BUY,1.8857142857144387,,,,ev_reject,,2.357142857143048,2018-01-04 18:30:00
,0.5,,-0.23517166299167824,,,,,,,,,BUY,1.8800000000002066,,,,ev_reject,,2.350000000000258,2018-01-04 18:35:00
,0.5,,-0.2448310552229841,,,,,,,,,BUY,1.8114285714287754,,,,ev_reject,,2.264285714285969,2018-01-04 18:40:00
,0.5,,-0.2416112578125451,,,,,,,,,BUY,1.8342857142859463,,,,ev_reject,,2.2928571428574327,2018-01-04 18:45:00
,0.5,,-0.2577102448647177,,,,,,,,,BUY,1.7200000000002547,,,,ev_reject,,2.1500000000003183,2018-01-04 18:50:00
,0.5,,-0.2641498396855845,,,,,,,,,BUY,1.6742857142859944,,,,ev_reject,,2.092857142857493,2018-01-04 18:55:00
,0.5,,-0.2713943838590752,,,,,,,,,BUY,1.6228571428573397,,,,ev_reject,,2.0285714285716745,2018-01-04 19:00:00
,0.5,,-0.2665646877434339,,,,,,,,,BUY,1.6571428571429743,,,,ev_reject,,2.0714285714287177,2018-01-04 19:05:00
,0.5,,-0.2520755993964865,,,,,,,,,BUY,1.7600000000000398,,,,ev_reject,,2.2000000000000495,2018-01-04 19:10:00
,0.5,,-0.2488558019860473,,,,,,,,,BUY,1.7828571428572104,,,,ev_reject,,2.228571428571513,2018-01-04 19:15:00
,0.5,,-0.2496607513386715,,,,,,,,,BUY,1.7771428571428165,,,,ev_reject,,2.2214285714285205,2018-01-04 19:20:00
,0.5,,-0.2448310552230185,,,,,,,,,BUY,1.811428571428532,,,,ev_reject,,2.264285714285665,2018-01-04 19:25:00
,0.5,,-0.2295370175234469,,,,,,,,,BUY,1.9199999999999915,,,,ev_reject,,2.3999999999999893,2018-01-04 19:30:00
,0.5,,-0.2400013591073542,,,,,,,,,BUY,1.8457142857143287,,,,ev_reject,,2.3071428571429107,2018-01-04 19:35:00
,0.5,,-0.2295370175234469,,,,,,,,,BUY,1.9199999999999915,,,,ev_reject,,2.3999999999999893,2018-01-04 19:40:00
,0.5,,-0.23195186558127356,,,,,,,,,BUY,1.9028571428571337,,,,ev_reject,,2.378571428571417,2018-01-04 19:45:00
,0.5,,-0.2214875239973665,,,,,,,,,BUY,1.977142857142797,,,,ev_reject,,2.471428571428496,2018-01-04 19:50:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 19:55:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 20:00:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 20:05:00
,0.5,,-0.1884846005404086,,,,,,,,,BUY,2.211428571428493,,,,ev_reject,,2.764285714285616,2018-01-04 20:10:00
,0.5,,-0.19411924600866248,,,,,,,,,BUY,2.1714285714285455,,,,ev_reject,,2.714285714285682,2018-01-04 20:15:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 20:20:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 20:25:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 20:30:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 20:35:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 20:40:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 20:45:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 20:50:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 20:55:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 21:00:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 21:05:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 21:10:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 21:15:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 21:20:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 21:25:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 21:30:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 21:35:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 21:40:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 21:45:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 21:50:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 21:55:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 22:00:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 22:05:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 22:10:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 22:15:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 22:20:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 22:25:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-04 22:30:00
,,,,,,,,2.090497737556606,,mid,,BUY,,,,narrow,gate_block,,,2018-01-04 22:35:00
,,,,,,,,2.138888888888889,,mid,,BUY,,,,narrow,gate_block,,,2018-01-04 22:40:00
,,,,,,,,2.1690140845070425,,mid,,BUY,,,,narrow,gate_block,,,2018-01-04 22:45:00
,,,,,,,,2.081081081081081,,mid,,BUY,,,,narrow,gate_block,,,2018-01-04 22:50:00
,,,,,,,,2.1192660550459177,,mid,,BUY,,,,narrow,gate_block,,,2018-01-04 22:55:00
,,,,,,,,2.210526315789524,,mid,,BUY,,,,narrow,gate_block,,,2018-01-04 23:00:00
,,,,,,,,2.4705882352942425,,mid,,BUY,,,,narrow,gate_block,,,2018-01-04 23:05:00
,,,,,,,,2.3571428571431423,,mid,,BUY,,,,narrow,gate_block,,,2018-01-04 23:10:00
,,,,,,,,2.497297297297553,,mid,,BUY,,,,narrow,gate_block,,,2018-01-04 23:15:00
,,,,,,,,2.524590163934622,,mid,,BUY,,,,narrow,gate_block,,,2018-01-04 23:20:00
,,,,,,,,2.381443298969305,,mid,,BUY,,,,narrow,gate_block,,,2018-01-04 23:25:00
,,,,,,,,2.1895734597158856,,mid,,BUY,,,,narrow,gate_block,,,2018-01-04 23:30:00
,,,,,,,,2.148837209302515,,mid,,BUY,,,,narrow,gate_block,,,2018-01-04 23:35:00
,,,,,,,,2.0810810810812144,,mid,,BUY,,,,narrow,gate_block,,,2018-01-04 23:40:00
,,,,,,,,1.9828326180259122,,mid,,BUY,,,,narrow,gate_block,,,2018-01-04 23:45:00
,,,,,,,,2.008695652174078,,mid,,BUY,,,,narrow,gate_block,,,2018-01-04 23:50:00
,,,,,,,,1.8780487804879136,,mid,,BUY,,,,narrow,gate_block,,,2018-01-04 23:55:00
,,,,,,,,1.9330543933054778,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 00:00:00
,,,,,,,,1.8934426229508934,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 00:05:00
,,,,,,,,1.9170124481328557,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 00:10:00
,,,,,,,,1.9170124481328557,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 00:15:00
,,,,,,,,1.6985294117647356,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 00:20:00
,,,,,,,,1.6500000000000559,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 00:25:00
,,,,,,,,1.5247524752475248,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 00:30:00
,,,,,,,,1.4528301886792452,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 00:35:00
,,,,,,,,1.490322580645207,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 00:40:00
,,,,,,,,1.4259259259259887,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 00:45:00
,,,,,,,,1.327586206896606,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 00:50:00
,,,,,,,,1.2692307692308022,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 00:55:00
,,,,,,,,1.2588555858310952,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 01:00:00
,,,,,,,,1.2905027932961235,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 01:05:00
,,,,,,,,1.294117647058875,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 01:10:00
,,,,,,,,1.327586206896606,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 01:15:00
,,,,,,,,1.323782234957056,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 01:20:00
,,,,,,,,1.2941176470588236,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 01:25:00
,,,,,,,,1.4259259259258632,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 01:30:00
,,,,,,,,1.4951456310678923,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 01:35:00
,,,,,,,,1.4713375796178567,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 01:40:00
,,,,,,,,1.5147540983606793,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 01:45:00
,,,,,,,,1.4620253164556742,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 01:50:00
,,,,,,,,1.534883720930136,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 01:55:00
,,,,,,,,1.3087818696882976,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 02:00:00
,,,,,,,,1.2287234042552573,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 02:05:00
,,,,,,,,1.1755725190839268,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 02:10:00
,,,,,,,,1.1666666666666248,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 02:15:00
,,,,,,,,1.11325301204818,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 02:20:00
,,,,,,,,1.0669745958429444,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 02:25:00
,,,,,,,,1.0645161290322698,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 02:30:00
,,,,,,,,1.045248868778303,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 02:35:00
,,,,,,,,1.026666666666699,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 02:40:00
,,,,,,,,1.026666666666699,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 02:45:00
,,,,,,,,1.1052631578947243,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 02:50:00
,,,,,,,,1.1159420289855073,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 02:55:00
,,,,,,,,1.143564356435657,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 03:00:00
,,,,,,,,,,low,,BUY,,,,,rv_filter,,,2018-01-05 03:05:00
,,,,,,,,,,low,,BUY,,,,,rv_filter,,,2018-01-05 03:10:00
,,,,,,,,1.615384615384669,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 03:15:00
,,,,,,,,1.6739130434783471,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 03:20:00
,,,,,,,,1.6678700361012255,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 03:25:00
,,,,,,,,1.804687500000167,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 03:30:00
,,,,,,,,2.000000000000246,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 03:35:00
,,,,,,,,1.957627118644225,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 03:40:00
,,,,,,,,2.0533333333334634,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 03:45:00
,,,,,,,,2.109589041096164,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 03:50:00
,,,,,,,,2.119266055046194,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 03:55:00
,,,,,,,,2.0904977375568747,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 04:00:00
,,,,,,,,2.1588785046732797,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 04:05:00
,,,,,,,,2.1690140845074763,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 04:10:00
,,,,,,,,2.221153846154251,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 04:15:00
,,,,,,,,2.2000000000004465,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 04:20:00
,,,,,,,,2.221153846154251,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 04:25:00
,,,,,,,,,,low,,BUY,,,,,rv_filter,,,2018-01-05 04:30:00
,,,,,,,,2.2211538461540994,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 04:35:00
,,,,,,,,2.2758620689655706,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 04:40:00
,,,,,,,,2.2211538461537956,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 04:45:00
,,,,,,,,2.3216080402009496,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 04:50:00
,,,,,,,,2.39378238341963,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 04:55:00
,,,,,,,,1.797665369649739,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 05:00:00
,,,,,,,,1.7499999999999056,,high,,BUY,,,,narrow,gate_block,,,2018-01-05 05:05:00
,,,,,,,,1.6210526315789473,,high,,BUY,,,,narrow,gate_block,,,2018-01-05 05:10:00
,,,,,,,,1.5986159169549912,,high,,BUY,,,,narrow,gate_block,,,2018-01-05 05:15:00
,,,,,,,,1.6041666666665875,,high,,BUY,,,,narrow,gate_block,,,2018-01-05 05:20:00
,,,,,,,,1.5503355704697739,,high,,BUY,,,,narrow,gate_block,,,2018-01-05 05:25:00
,,,,,,,,1.4528301886791803,,high,,BUY,,,,narrow,gate_block,,,2018-01-05 05:30:00
,,,,,,,,1.4042553191488956,,high,,BUY,,,,narrow,gate_block,,,2018-01-05 05:35:00
,,,,,,,,1.448275862068944,,high,,BUY,,,,narrow,gate_block,,,2018-01-05 05:40:00
,,,,,,,,1.439252336448598,,high,,BUY,,,,narrow,gate_block,,,2018-01-05 05:45:00
,,,,,,,,1.4000000000000603,,high,,BUY,,,,narrow,gate_block,,,2018-01-05 05:50:00
,,,,,,,,1.366863905325463,,high,,BUY,,,,narrow,gate_block,,,2018-01-05 05:55:00
,,,,,,,,1.2622950819672132,,high,,BUY,,,,narrow,gate_block,,,2018-01-05 06:00:00
,,,,,,,,1.2189973614775573,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 06:05:00
,,,,,,,,1.485530546623749,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 06:10:00
,,,,,,,,1.5197368421052395,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 06:15:00
,,,,,,,,1.5876288659793039,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 06:20:00
,,,,,,,,1.4042553191488956,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 06:25:00
,,,,,,,,1.3588235294118027,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 06:30:00
,,,,,,,,1.3162393162393162,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 06:35:00
,,,,,,,,1.4,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 06:40:00
,,,,,,,,1.4303405572755628,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 06:45:00
,,,,,,,,1.4042553191488956,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 06:50:00
,,,,,,,,1.3548387096773817,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 06:55:00
,,,,,,,,1.301408450704156,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 07:00:00
,,,,,,,,1.3124999999999294,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 07:05:00
,,,,,,,,1.383233532934112,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 07:10:00
,,,,,,,,1.3873873873873874,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 07:15:00
,,,,,,,,1.3548387096774381,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 07:20:00
,,,,,,,,1.3469387755102413,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 07:25:00
,,,,,,,,1.3125000000000882,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 07:30:00
,,,,,,,,1.4128440366973092,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 07:35:00
,,,,,,,,1.434782608695631,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 07:40:00
,,,,,,,,1.448275862068944,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 07:45:00
,,,,,,,,1.2833333333333334,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 07:50:00
,,,,,,,,1.286908077994446,,mid,,BUY,,,,narrow,gate_block,,,2018-01-05 07:55:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-05 08:00:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-05 08:05:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-05 08:10:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-05 08:15:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-05 08:20:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-05 08:25:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-05 08:30:00
,0.5,,0.12137572113965678,,,,,,,,,BUY,2.1314285714282732,,,,ev_reject,,2.6642857142853416,2018-01-05 08:35:00
,0.5,,0.10638274127301361,,,,,,,,,BUY,2.0799999999997,,,,ev_reject,,2.599999999999625,2018-01-05 08:40:00
,0.5,,0.09971919466560863,,,,,,,,,BUY,2.057142857142529,,,,ev_reject,,2.5714285714281613,2018-01-05 08:45:00
,0.5,,0.12470749444334717,,,,,,,,,BUY,2.142857142856818,,,,ev_reject,,2.6785714285710225,2018-01-05 08:50:00
,0.5,,0.13137104105075215,,,,,,,,,BUY,2.165714285713989,,,,ev_reject,,2.707142857142486,2018-01-05 08:55:00
,0.5,,0.08972387475451327,,,,,,,,,BUY,2.0228571428568136,,,,ev_reject,,2.528571428571017,2018-01-05 09:00:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-05 09:05:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-05 09:10:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-05 09:15:00
,,,,,,,,,,,,,,,,,no_breakout,,,2018-01-05 09:20:00
,0.5,,0.05973791502122694,,,,,,,,,BUY,1.9199999999996669,,,,ev_reject,,2.3999999999995834,2018-01-05 09:25:00
,0.5,,0.0630696883249412,,,,,,,,,BUY,1.9314285714282928,,,,ev_reject,,2.414285714285366,2018-01-05 09:30:00
,0.5,,0.0630696883249412,,,,,,,,,BUY,1.9314285714282928,,,,ev_reject,,2.414285714285366,2018-01-05 09:35:00
,0.5,,0.07139912158420314,,,,,,,,,BUY,1.9599999999997768,,,,ev_reject,,2.449999999999721,2018-01-05 09:40:00
