run_id,run_dir,timestamp,symbol,mode,equity,or_n,k_tp,k_sl,k_tr,threshold_lcb,min_or_atr,rv_cuts,allow_low_rv,allowed_sessions,warmup,prior_alpha,prior_beta,include_expected_slip,rv_quantile,calibrate_days,ev_mode,size_floor,trades,wins,total_pips,sharpe,max_drawdown,win_rate,pnl_per_trade,state_path,gate_block,ev_reject,ev_bypass,dump_rows,state_loaded,state_archive_path,ev_profile_path
grid_USDJPY_conservative_or6_ktp1.0_ksl0.6_20250921_130118,runs/grid_USDJPY_conservative_or6_ktp1.0_ksl0.6_20250921_130118,20250921_130118,USDJPY,conservative,100000.0,6,1.0,0.6,,0.0,0.4,,True,,50,,,,,,,,99,59,-125.9714285714291,,,0.5959595959595959,-1.2724386724386778,runs/grid_USDJPY_conservative_or6_ktp1.0_ksl0.6_20250921_130118/state.json,177517,221994,6,,,,
grid_USDJPY_conservative_or4_ktp0.6_ksl0.4_20250921_130235,runs/grid_USDJPY_conservative_or4_ktp0.6_ksl0.4_20250921_130235,20250921_130235,USDJPY,conservative,100000.0,4,0.6,0.4,,0.0,0.4,,True,,50,,,,,,,,118,73,-126.78428571428634,,,0.6186440677966102,-1.0744430992736131,runs/grid_USDJPY_conservative_or4_ktp0.6_ksl0.4_20250921_130235/state.json,184442,240867,8,,,,
grid_USDJPY_conservative_or4_ktp0.6_ksl0.6_20250921_130246,runs/grid_USDJPY_conservative_or4_ktp0.6_ksl0.6_20250921_130246,20250921_130246,USDJPY,conservative,100000.0,4,0.6,0.6,,0.0,0.4,,True,,50,,,,,,,,83,59,-142.33714285714365,,,0.7108433734939759,-1.7149053356282367,runs/grid_USDJPY_conservative_or4_ktp0.6_ksl0.6_20250921_130246/state.json,184449,242032,10,,,,
grid_USDJPY_conservative_or4_ktp0.6_ksl0.8_20250921_130257,runs/grid_USDJPY_conservative_or4_ktp0.6_ksl0.8_20250921_130257,20250921_130257,USDJPY,conservative,100000.0,4,0.6,0.8,,0.0,0.4,,True,,50,,,,,,,,80,62,-83.1900000000013,,,0.775,-1.0398750000000163,runs/grid_USDJPY_conservative_or4_ktp0.6_ksl0.8_20250921_130257/state.json,184449,242540,13,,,,
grid_USDJPY_conservative_or4_ktp0.8_ksl0.4_20250921_130309,runs/grid_USDJPY_conservative_or4_ktp0.8_ksl0.4_20250921_130309,20250921_130309,USDJPY,conservative,100000.0,4,0.8,0.4,,0.0,0.4,,True,,50,,,,,,,,117,66,-67.00285714285377,,,0.5641025641025641,-0.5726739926739638,runs/grid_USDJPY_conservative_or4_ktp0.8_ksl0.4_20250921_130309/state.json,184449,240339,6,,,,
grid_USDJPY_conservative_or4_ktp0.8_ksl0.6_20250921_130320,runs/grid_USDJPY_conservative_or4_ktp0.8_ksl0.6_20250921_130320,20250921_130320,USDJPY,conservative,100000.0,4,0.8,0.6,,0.0,0.4,,True,,50,,,,,,,,93,61,-71.99857142857519,,,0.6559139784946236,-0.7741781874040343,runs/grid_USDJPY_conservative_or4_ktp0.8_ksl0.6_20250921_130320/state.json,184449,241675,8,,,,
grid_USDJPY_conservative_or4_ktp0.8_ksl0.8_20250921_130331,runs/grid_USDJPY_conservative_or4_ktp0.8_ksl0.8_20250921_130331,20250921_130331,USDJPY,conservative,100000.0,4,0.8,0.8,,0.0,0.4,,True,,50,,,,,,,,96,68,-77.3657142857171,,,0.7083333333333334,-0.8058928571428865,runs/grid_USDJPY_conservative_or4_ktp0.8_ksl0.8_20250921_130331/state.json,184449,241680,9,,,,
grid_USDJPY_conservative_or4_ktp1.0_ksl0.4_20250921_130342,runs/grid_USDJPY_conservative_or4_ktp1.0_ksl0.4_20250921_130342,20250921_130342,USDJPY,conservative,100000.0,4,1.0,0.4,,0.0,0.4,,True,,50,,,,,,,,148,75,-70.63285714285479,,,0.5067567567567568,-0.47724903474901886,runs/grid_USDJPY_conservative_or4_ktp1.0_ksl0.4_20250921_130342/state.json,184442,238799,5,,,,
grid_USDJPY_conservative_or4_ktp1.0_ksl0.6_20250921_130353,runs/grid_USDJPY_conservative_or4_ktp1.0_ksl0.6_20250921_130353,20250921_130353,USDJPY,conservative,100000.0,4,1.0,0.6,,0.0,0.4,,True,,50,,,,,,,,113,66,-36.79285714285095,,,0.584070796460177,-0.32560050568894644,runs/grid_USDJPY_conservative_or4_ktp1.0_ksl0.6_20250921_130353/state.json,184449,240940,6,,,,
grid_USDJPY_conservative_or4_ktp1.0_ksl0.8_20250921_130404,runs/grid_USDJPY_conservative_or4_ktp1.0_ksl0.8_20250921_130404,20250921_130404,USDJPY,conservative,100000.0,4,1.0,0.8,,0.0,0.4,,True,,50,,,,,,,,116,75,29.13142857144902,,,0.646551724137931,0.25113300492628465,runs/grid_USDJPY_conservative_or4_ktp1.0_ksl0.8_20250921_130404/state.json,184449,240726,7,,,,
grid_USDJPY_conservative_or4_ktp1.2_ksl0.4_20250921_130415,runs/grid_USDJPY_conservative_or4_ktp1.2_ksl0.4_20250921_130415,20250921_130415,USDJPY,conservative,100000.0,4,1.2,0.4,,0.0,0.4,,True,,50,,,,,,,,201,94,-59.03714285715057,,,0.46766169154228854,-0.2937171286425401,runs/grid_USDJPY_conservative_or4_ktp1.2_ksl0.4_20250921_130415/state.json,184442,237244,4,,,,
grid_USDJPY_conservative_or4_ktp1.2_ksl0.6_20250921_130425,runs/grid_USDJPY_conservative_or4_ktp1.2_ksl0.6_20250921_130425,20250921_130425,USDJPY,conservative,100000.0,4,1.2,0.6,,0.0,0.4,,True,,50,,,,,,,,138,75,-99.77571428571702,,,0.5434782608695652,-0.7230124223602682,runs/grid_USDJPY_conservative_or4_ktp1.2_ksl0.6_20250921_130425/state.json,184442,239690,5,,,,
grid_USDJPY_conservative_or4_ktp1.2_ksl0.8_20250921_130436,runs/grid_USDJPY_conservative_or4_ktp1.2_ksl0.8_20250921_130436,20250921_130436,USDJPY,conservative,100000.0,4,1.2,0.8,,0.0,0.4,,True,,50,,,,,,,,143,85,-1.1228571428571286,,,0.5944055944055944,-0.007852147852147752,runs/grid_USDJPY_conservative_or4_ktp1.2_ksl0.8_20250921_130436/state.json,184442,239703,6,,,,
grid_USDJPY_conservative_or6_ktp0.6_ksl0.4_20250921_130447,runs/grid_USDJPY_conservative_or6_ktp0.6_ksl0.4_20250921_130447,20250921_130447,USDJPY,conservative,100000.0,6,0.6,0.4,,0.0,0.4,,True,,50,,,,,,,,98,62,-105.7057142857081,,,0.6326530612244898,-1.0786297376092664,runs/grid_USDJPY_conservative_or6_ktp0.6_ksl0.4_20250921_130447/state.json,177517,222190,8,,,,
grid_USDJPY_conservative_or6_ktp0.6_ksl0.6_20250921_130458,runs/grid_USDJPY_conservative_or6_ktp0.6_ksl0.6_20250921_130458,20250921_130458,USDJPY,conservative,100000.0,6,0.6,0.6,,0.0,0.4,,True,,50,,,,,,,,81,58,-109.06571428571527,,,0.7160493827160493,-1.3464902998236454,runs/grid_USDJPY_conservative_or6_ktp0.6_ksl0.6_20250921_130458/state.json,177517,222609,10,,,,
grid_USDJPY_conservative_or6_ktp0.6_ksl0.8_20250921_130509,runs/grid_USDJPY_conservative_or6_ktp0.6_ksl0.8_20250921_130509,20250921_130509,USDJPY,conservative,100000.0,6,0.6,0.8,,0.0,0.4,,True,,50,,,,,,,,77,60,-126.0700000000009,,,0.7792207792207793,-1.637272727272739,runs/grid_USDJPY_conservative_or6_ktp0.6_ksl0.8_20250921_130509/state.json,177517,222908,13,,,,
grid_USDJPY_conservative_or6_ktp0.8_ksl0.4_20250921_130520,runs/grid_USDJPY_conservative_or6_ktp0.8_ksl0.4_20250921_130520,20250921_130520,USDJPY,conservative,100000.0,6,0.8,0.4,,0.0,0.4,,True,,50,,,,,,,,103,60,-124.06857142856745,,,0.5825242718446602,-1.2045492371705577,runs/grid_USDJPY_conservative_or6_ktp0.8_ksl0.4_20250921_130520/state.json,177517,221426,6,,,,
grid_USDJPY_conservative_or6_ktp0.8_ksl0.6_20250921_130531,runs/grid_USDJPY_conservative_or6_ktp0.8_ksl0.6_20250921_130531,20250921_130531,USDJPY,conservative,100000.0,6,0.8,0.6,,0.0,0.4,,True,,50,,,,,,,,89,58,-131.65857142857288,,,0.651685393258427,-1.4793097913322797,runs/grid_USDJPY_conservative_or6_ktp0.8_ksl0.6_20250921_130531/state.json,177517,222322,7,,,,
grid_USDJPY_conservative_or6_ktp0.8_ksl0.8_20250921_130542,runs/grid_USDJPY_conservative_or6_ktp0.8_ksl0.8_20250921_130542,20250921_130542,USDJPY,conservative,100000.0,6,0.8,0.8,,0.0,0.4,,True,,50,,,,,,,,88,63,-99.54285714285925,,,0.7159090909090909,-1.131168831168855,runs/grid_USDJPY_conservative_or6_ktp0.8_ksl0.8_20250921_130542/state.json,177517,222423,9,,,,
grid_USDJPY_conservative_or6_ktp1.0_ksl0.4_20250921_130553,runs/grid_USDJPY_conservative_or6_ktp1.0_ksl0.4_20250921_130553,20250921_130553,USDJPY,conservative,100000.0,6,1.0,0.4,,0.0,0.4,,True,,50,,,,,,,,147,74,-123.75000000000261,,,0.5034013605442177,-0.8418367346938953,runs/grid_USDJPY_conservative_or6_ktp1.0_ksl0.4_20250921_130553/state.json,177517,220052,5,,,,
grid_USDJPY_conservative_or6_ktp1.0_ksl0.6_20250921_130604,runs/grid_USDJPY_conservative_or6_ktp1.0_ksl0.6_20250921_130604,20250921_130604,USDJPY,conservative,100000.0,6,1.0,0.6,,0.0,0.4,,True,,50,,,,,,,,99,59,-125.9714285714291,,,0.5959595959595959,-1.2724386724386778,runs/grid_USDJPY_conservative_or6_ktp1.0_ksl0.6_20250921_130604/state.json,177517,221994,6,,,,
grid_USDJPY_conservative_or6_ktp1.0_ksl0.8_20250921_130615,runs/grid_USDJPY_conservative_or6_ktp1.0_ksl0.8_20250921_130615,20250921_130615,USDJPY,conservative,100000.0,6,1.0,0.8,,0.0,0.4,,True,,50,,,,,,,,158,101,-87.22857142858169,,,0.6392405063291139,-0.5520795660036816,runs/grid_USDJPY_conservative_or6_ktp1.0_ksl0.8_20250921_130615/state.json,177517,219936,7,,,,
grid_USDJPY_conservative_or6_ktp1.2_ksl0.4_20250921_130626,runs/grid_USDJPY_conservative_or6_ktp1.2_ksl0.4_20250921_130626,20250921_130626,USDJPY,conservative,100000.0,6,1.2,0.4,,0.0,0.4,,True,,50,,,,,,,,158,74,-133.01428571428397,,,0.46835443037974683,-0.8418625678119239,runs/grid_USDJPY_conservative_or6_ktp1.2_ksl0.4_20250921_130626/state.json,177517,219665,4,,,,
grid_USDJPY_conservative_or6_ktp1.2_ksl0.6_20250921_130637,runs/grid_USDJPY_conservative_or6_ktp1.2_ksl0.6_20250921_130637,20250921_130637,USDJPY,conservative,100000.0,6,1.2,0.6,,0.0,0.4,,True,,50,,,,,,,,117,66,-65.13999999999874,,,0.5641025641025641,-0.556752136752126,runs/grid_USDJPY_conservative_or6_ktp1.2_ksl0.6_20250921_130637/state.json,177517,220864,5,,,,
grid_USDJPY_conservative_or6_ktp1.2_ksl0.8_20250921_130648,runs/grid_USDJPY_conservative_or6_ktp1.2_ksl0.8_20250921_130648,20250921_130648,USDJPY,conservative,100000.0,6,1.2,0.8,,0.0,0.4,,True,,50,,,,,,,,170,102,-70.52285714286256,,,0.6,-0.4148403361344857,runs/grid_USDJPY_conservative_or6_ktp1.2_ksl0.8_20250921_130648/state.json,177517,219470,6,,,,
grid_USDJPY_conservative_or8_ktp0.6_ksl0.4_20250921_130659,runs/grid_USDJPY_conservative_or8_ktp0.6_ksl0.4_20250921_130659,20250921_130659,USDJPY,conservative,100000.0,8,0.6,0.4,,0.0,0.4,,True,,50,,,,,,,,94,59,-109.08000000000311,,,0.6276595744680851,-1.1604255319149268,runs/grid_USDJPY_conservative_or8_ktp0.6_ksl0.4_20250921_130659/state.json,171511,197613,8,,,,
grid_USDJPY_conservative_or8_ktp0.6_ksl0.6_20250921_130709,runs/grid_USDJPY_conservative_or8_ktp0.6_ksl0.6_20250921_130709,20250921_130709,USDJPY,conservative,100000.0,8,0.6,0.6,,0.0,0.4,,True,,50,,,,,,,,77,55,-119.43142857143505,,,0.7142857142857143,-1.551057513914741,runs/grid_USDJPY_conservative_or8_ktp0.6_ksl0.6_20250921_130709/state.json,171511,198180,12,,,,
grid_USDJPY_conservative_or8_ktp0.6_ksl0.8_20250921_130720,runs/grid_USDJPY_conservative_or8_ktp0.6_ksl0.8_20250921_130720,20250921_130720,USDJPY,conservative,100000.0,8,0.6,0.8,,0.0,0.4,,True,,50,,,,,,,,94,72,-87.3799999999876,,,0.7659574468085106,-0.9295744680849745,runs/grid_USDJPY_conservative_or8_ktp0.6_ksl0.8_20250921_130720/state.json,171511,197780,14,,,,
grid_USDJPY_conservative_or8_ktp0.8_ksl0.4_20250921_130731,runs/grid_USDJPY_conservative_or8_ktp0.8_ksl0.4_20250921_130731,20250921_130731,USDJPY,conservative,100000.0,8,0.8,0.4,,0.0,0.4,,True,,50,,,,,,,,110,59,-84.88285714284586,,,0.5363636363636364,-0.7716623376622351,runs/grid_USDJPY_conservative_or8_ktp0.8_ksl0.4_20250921_130731/state.json,171511,197074,6,,,,
grid_USDJPY_conservative_or8_ktp0.8_ksl0.6_20250921_130742,runs/grid_USDJPY_conservative_or8_ktp0.8_ksl0.6_20250921_130742,20250921_130742,USDJPY,conservative,100000.0,8,0.8,0.6,,0.0,0.4,,True,,50,,,,,,,,85,54,-85.3685714285649,,,0.6352941176470588,-1.0043361344537047,runs/grid_USDJPY_conservative_or8_ktp0.8_ksl0.6_20250921_130742/state.json,171511,197820,10,,,,
grid_USDJPY_conservative_or8_ktp0.8_ksl0.8_20250921_130753,runs/grid_USDJPY_conservative_or8_ktp0.8_ksl0.8_20250921_130753,20250921_130753,USDJPY,conservative,100000.0,8,0.8,0.8,,0.0,0.4,,True,,50,,,,,,,,79,55,-103.07142857142293,,,0.6962025316455697,-1.304701627486366,runs/grid_USDJPY_conservative_or8_ktp0.8_ksl0.8_20250921_130753/state.json,171511,198128,12,,,,
grid_USDJPY_conservative_or8_ktp1.0_ksl0.4_20250921_130804,runs/grid_USDJPY_conservative_or8_ktp1.0_ksl0.4_20250921_130804,20250921_130804,USDJPY,conservative,100000.0,8,1.0,0.4,,0.0,0.4,,True,,50,,,,,,,,139,68,-64.81285714284081,,,0.4892086330935252,-0.4662795477902217,runs/grid_USDJPY_conservative_or8_ktp1.0_ksl0.4_20250921_130804/state.json,171511,196192,5,,,,
grid_USDJPY_conservative_or8_ktp1.0_ksl0.6_20250921_130815,runs/grid_USDJPY_conservative_or8_ktp1.0_ksl0.6_20250921_130815,20250921_130815,USDJPY,conservative,100000.0,8,1.0,0.6,,0.0,0.4,,True,,50,,,,,,,,90,52,-99.5871428571445,,,0.5777777777777777,-1.1065238095238277,runs/grid_USDJPY_conservative_or8_ktp1.0_ksl0.6_20250921_130815/state.json,171511,197561,8,,,,
grid_USDJPY_conservative_or8_ktp1.0_ksl0.8_20250921_130825,runs/grid_USDJPY_conservative_or8_ktp1.0_ksl0.8_20250921_130825,20250921_130825,USDJPY,conservative,100000.0,8,1.0,0.8,,0.0,0.4,,True,,50,,,,,,,,138,86,-5.691428571407414,,,0.6231884057971014,-0.0412422360246914,runs/grid_USDJPY_conservative_or8_ktp1.0_ksl0.8_20250921_130825/state.json,171511,196264,11,,,,
grid_USDJPY_conservative_or8_ktp1.2_ksl0.4_20250921_130836,runs/grid_USDJPY_conservative_or8_ktp1.2_ksl0.4_20250921_130836,20250921_130836,USDJPY,conservative,100000.0,8,1.2,0.4,,0.0,0.4,,True,,50,,,,,,,,138,61,-82.58285714284762,,,0.4420289855072464,-0.5984265010351276,runs/grid_USDJPY_conservative_or8_ktp1.2_ksl0.4_20250921_130836/state.json,171511,196234,4,,,,
grid_USDJPY_conservative_or8_ktp1.2_ksl0.6_20250921_130847,runs/grid_USDJPY_conservative_or8_ktp1.2_ksl0.6_20250921_130847,20250921_130847,USDJPY,conservative,100000.0,8,1.2,0.6,,0.0,0.4,,True,,50,,,,,,,,123,64,-99.20000000000664,,,0.5203252032520326,-0.8065040650407044,runs/grid_USDJPY_conservative_or8_ktp1.2_ksl0.6_20250921_130847/state.json,171511,196717,7,,,,
grid_USDJPY_conservative_or8_ktp1.2_ksl0.8_20250921_130858,runs/grid_USDJPY_conservative_or8_ktp1.2_ksl0.8_20250921_130858,20250921_130858,USDJPY,conservative,100000.0,8,1.2,0.8,,0.0,0.4,,True,,50,,,,,,,,113,67,-16.637142857136894,,,0.5929203539823009,-0.14723135271802562,runs/grid_USDJPY_conservative_or8_ktp1.2_ksl0.8_20250921_130858/state.json,171511,196845,10,,,,
grid_USDJPY_bridge_or4_ktp0.6_ksl0.4_20250921_130919,runs/grid_USDJPY_bridge_or4_ktp0.6_ksl0.4_20250921_130919,20250921_130919,USDJPY,bridge,100000.0,4,0.6,0.4,,0.0,0.4,,True,,50,,,,,,,,123,76,-136.95502283766012,,,0.6178861788617886,-1.1134554702248791,runs/grid_USDJPY_bridge_or4_ktp0.6_ksl0.4_20250921_130919/state.json,184442,240555,8,,,,
grid_USDJPY_bridge_or4_ktp0.6_ksl0.6_20250921_130930,runs/grid_USDJPY_bridge_or4_ktp0.6_ksl0.6_20250921_130930,20250921_130930,USDJPY,bridge,100000.0,4,0.6,0.6,,0.0,0.4,,True,,50,,,,,,,,96,69,-105.67766502738709,,,0.71875,-1.1008090107019488,runs/grid_USDJPY_bridge_or4_ktp0.6_ksl0.6_20250921_130930/state.json,184442,241368,10,,,,
grid_USDJPY_bridge_or4_ktp0.6_ksl0.8_20250921_130941,runs/grid_USDJPY_bridge_or4_ktp0.6_ksl0.8_20250921_130941,20250921_130941,USDJPY,bridge,100000.0,4,0.6,0.8,,0.0,0.4,,True,,50,,,,,,,,80,62,-72.89267223272532,,,0.775,-0.9111584029090665,runs/grid_USDJPY_bridge_or4_ktp0.6_ksl0.8_20250921_130941/state.json,184449,242540,13,,,,
grid_USDJPY_bridge_or4_ktp0.8_ksl0.4_20250921_130952,runs/grid_USDJPY_bridge_or4_ktp0.8_ksl0.4_20250921_130952,20250921_130952,USDJPY,bridge,100000.0,4,0.8,0.4,,0.0,0.4,,True,,50,,,,,,,,112,64,-94.83753712468803,,,0.5714285714285714,-0.8467637243275716,runs/grid_USDJPY_bridge_or4_ktp0.8_ksl0.4_20250921_130952/state.json,184449,240567,6,,,,
grid_USDJPY_bridge_or4_ktp0.8_ksl0.6_20250921_131003,runs/grid_USDJPY_bridge_or4_ktp0.8_ksl0.6_20250921_131003,20250921_131003,USDJPY,bridge,100000.0,4,0.8,0.6,,0.0,0.4,,True,,50,,,,,,,,98,64,-100.5493715485988,,,0.6530612244897959,-1.0260139953938654,runs/grid_USDJPY_bridge_or4_ktp0.8_ksl0.6_20250921_131003/state.json,184449,241282,8,,,,
grid_USDJPY_bridge_or4_ktp0.8_ksl0.8_20250921_131014,runs/grid_USDJPY_bridge_or4_ktp0.8_ksl0.8_20250921_131014,20250921_131014,USDJPY,bridge,100000.0,4,0.8,0.8,,0.0,0.4,,True,,50,,,,,,,,115,80,-67.01129828691393,,,0.6956521739130435,-0.5827069416253385,runs/grid_USDJPY_bridge_or4_ktp0.8_ksl0.8_20250921_131014/state.json,184449,240665,9,,,,
grid_USDJPY_bridge_or4_ktp1.0_ksl0.4_20250921_131025,runs/grid_USDJPY_bridge_or4_ktp1.0_ksl0.4_20250921_131025,20250921_131025,USDJPY,bridge,100000.0,4,1.0,0.4,,0.0,0.4,,True,,50,,,,,,,,204,99,-7.379362198033277,,,0.4852941176470588,-0.03617334410800626,runs/grid_USDJPY_bridge_or4_ktp1.0_ksl0.4_20250921_131025/state.json,184442,236712,5,,,,
grid_USDJPY_bridge_or4_ktp1.0_ksl0.6_20250921_131036,runs/grid_USDJPY_bridge_or4_ktp1.0_ksl0.6_20250921_131036,20250921_131036,USDJPY,bridge,100000.0,4,1.0,0.6,,0.0,0.4,,True,,50,,,,,,,,108,64,24.4620510399634,,,0.5925925925925926,0.2265004725922537,runs/grid_USDJPY_bridge_or4_ktp1.0_ksl0.6_20250921_131036/state.json,184449,241069,6,,,,
grid_USDJPY_bridge_or4_ktp1.0_ksl0.8_20250921_131047,runs/grid_USDJPY_bridge_or4_ktp1.0_ksl0.8_20250921_131047,20250921_131047,USDJPY,bridge,100000.0,4,1.0,0.8,,0.0,0.4,,True,,50,,,,,,,,127,83,29.158312298210888,,,0.6535433070866141,0.22959301022213296,runs/grid_USDJPY_bridge_or4_ktp1.0_ksl0.8_20250921_131047/state.json,184442,240149,7,,,,
grid_USDJPY_bridge_or4_ktp1.2_ksl0.4_20250921_131058,runs/grid_USDJPY_bridge_or4_ktp1.2_ksl0.4_20250921_131058,20250921_131058,USDJPY,bridge,100000.0,4,1.2,0.4,,0.0,0.4,,True,,50,,,,,,,,201,94,-48.37395962990928,,,0.46766169154228854,-0.24066646582044418,runs/grid_USDJPY_bridge_or4_ktp1.2_ksl0.4_20250921_131058/state.json,184442,237244,4,,,,
grid_USDJPY_bridge_or4_ktp1.2_ksl0.6_20250921_131109,runs/grid_USDJPY_bridge_or4_ktp1.2_ksl0.6_20250921_131109,20250921_131109,USDJPY,bridge,100000.0,4,1.2,0.6,,0.0,0.4,,True,,50,,,,,,,,131,72,-31.779935618307206,,,0.549618320610687,-0.24259492838402447,runs/grid_USDJPY_bridge_or4_ktp1.2_ksl0.6_20250921_131109/state.json,184449,239959,5,,,,
grid_USDJPY_bridge_or4_ktp1.2_ksl0.8_20250921_131120,runs/grid_USDJPY_bridge_or4_ktp1.2_ksl0.8_20250921_131120,20250921_131120,USDJPY,bridge,100000.0,4,1.2,0.8,,0.0,0.4,,True,,50,,,,,,,,143,85,8.618098924938863,,,0.5944055944055944,0.060266426048523516,runs/grid_USDJPY_bridge_or4_ktp1.2_ksl0.8_20250921_131120/state.json,184442,239703,6,,,,
grid_USDJPY_bridge_or6_ktp0.6_ksl0.4_20250921_131131,runs/grid_USDJPY_bridge_or6_ktp0.6_ksl0.4_20250921_131131,20250921_131131,USDJPY,bridge,100000.0,6,0.6,0.4,,0.0,0.4,,True,,50,,,,,,,,166,103,-187.9354177641888,,,0.6204819277108434,-1.1321410708686073,runs/grid_USDJPY_bridge_or6_ktp0.6_ksl0.4_20250921_131131/state.json,177517,219455,8,,,,
grid_USDJPY_bridge_or6_ktp0.6_ksl0.6_20250921_131142,runs/grid_USDJPY_bridge_or6_ktp0.6_ksl0.6_20250921_131142,20250921_131142,USDJPY,bridge,100000.0,6,0.6,0.6,,0.0,0.4,,True,,50,,,,,,,,111,80,-120.31076950730653,,,0.7207207207207207,-1.083880806372131,runs/grid_USDJPY_bridge_or6_ktp0.6_ksl0.6_20250921_131142/state.json,177517,221249,10,,,,
grid_USDJPY_bridge_or6_ktp0.6_ksl0.8_20250921_131153,runs/grid_USDJPY_bridge_or6_ktp0.6_ksl0.8_20250921_131153,20250921_131153,USDJPY,bridge,100000.0,6,0.6,0.8,,0.0,0.4,,True,,50,,,,,,,,93,72,-98.99054160256037,,,0.7741935483870968,-1.0644144258339825,runs/grid_USDJPY_bridge_or6_ktp0.6_ksl0.8_20250921_131153/state.json,177517,222398,13,,,,
grid_USDJPY_bridge_or6_ktp0.8_ksl0.4_20250921_131204,runs/grid_USDJPY_bridge_or6_ktp0.8_ksl0.4_20250921_131204,20250921_131204,USDJPY,bridge,100000.0,6,0.8,0.4,,0.0,0.4,,True,,50,,,,,,,,189,104,-189.63464677409758,,,0.5502645502645502,-1.0033579194396698,runs/grid_USDJPY_bridge_or6_ktp0.8_ksl0.4_20250921_131204/state.json,177517,218384,6,,,,
grid_USDJPY_bridge_or6_ktp0.8_ksl0.6_20250921_131216,runs/grid_USDJPY_bridge_or6_ktp0.8_ksl0.6_20250921_131216,20250921_131216,USDJPY,bridge,100000.0,6,0.8,0.6,,0.0,0.4,,True,,50,,,,,,,,105,68,-147.53076684104457,,,0.6476190476190476,-1.4050549222956625,runs/grid_USDJPY_bridge_or6_ktp0.8_ksl0.6_20250921_131216/state.json,177517,221670,7,,,,
grid_USDJPY_bridge_or6_ktp0.8_ksl0.8_20250921_131227,runs/grid_USDJPY_bridge_or6_ktp0.8_ksl0.8_20250921_131227,20250921_131227,USDJPY,bridge,100000.0,6,0.8,0.8,,0.0,0.4,,True,,50,,,,,,,,162,112,-140.34068996042612,,,0.691358024691358,-0.8663005553112724,runs/grid_USDJPY_bridge_or6_ktp0.8_ksl0.8_20250921_131227/state.json,177517,220003,9,,,,
grid_USDJPY_bridge_or6_ktp1.0_ksl0.4_20250921_131237,runs/grid_USDJPY_bridge_or6_ktp1.0_ksl0.4_20250921_131237,20250921_131237,USDJPY,bridge,100000.0,6,1.0,0.4,,0.0,0.4,,True,,50,,,,,,,,814,383,146.7636038167861,,,0.4705159705159705,0.1802992675881893,runs/grid_USDJPY_bridge_or6_ktp1.0_ksl0.4_20250921_131237/state.json,177492,174217,5,,,,
grid_USDJPY_bridge_or6_ktp1.0_ksl0.6_20250921_131248,runs/grid_USDJPY_bridge_or6_ktp1.0_ksl0.6_20250921_131248,20250921_131248,USDJPY,bridge,100000.0,6,1.0,0.6,,0.0,0.4,,True,,50,,,,,,,,179,105,-155.82981088746277,,,0.5865921787709497,-0.8705576027232557,runs/grid_USDJPY_bridge_or6_ktp1.0_ksl0.6_20250921_131248/state.json,177517,219130,6,,,,
grid_USDJPY_bridge_or6_ktp1.0_ksl0.8_20250921_131300,runs/grid_USDJPY_bridge_or6_ktp1.0_ksl0.8_20250921_131300,20250921_131300,USDJPY,bridge,100000.0,6,1.0,0.8,,0.0,0.4,,True,,50,,,,,,,,163,105,-115.44945348457128,,,0.6441717791411042,-0.7082788557335661,runs/grid_USDJPY_bridge_or6_ktp1.0_ksl0.8_20250921_131300/state.json,177517,219784,7,,,,
grid_USDJPY_bridge_or6_ktp1.2_ksl0.4_20250921_131311,runs/grid_USDJPY_bridge_or6_ktp1.2_ksl0.4_20250921_131311,20250921_131311,USDJPY,bridge,100000.0,6,1.2,0.4,,0.0,0.4,,True,,50,,,,,,,,197,90,-81.55401892515789,,,0.45685279187817257,-0.4139797914982634,runs/grid_USDJPY_bridge_or6_ktp1.2_ksl0.4_20250921_131311/state.json,177517,218243,4,,,,
grid_USDJPY_bridge_or6_ktp1.2_ksl0.6_20250921_131322,runs/grid_USDJPY_bridge_or6_ktp1.2_ksl0.6_20250921_131322,20250921_131322,USDJPY,bridge,100000.0,6,1.2,0.6,,0.0,0.4,,True,,50,,,,,,,,156,85,-61.62266598921764,,,0.5448717948717948,-0.395017089674472,runs/grid_USDJPY_bridge_or6_ktp1.2_ksl0.6_20250921_131322/state.json,177517,219675,5,,,,
grid_USDJPY_bridge_or6_ktp1.2_ksl0.8_20250921_131333,runs/grid_USDJPY_bridge_or6_ktp1.2_ksl0.8_20250921_131333,20250921_131333,USDJPY,bridge,100000.0,6,1.2,0.8,,0.0,0.4,,True,,50,,,,,,,,184,110,-58.50791642485103,,,0.5978260869565217,-0.3179778066567991,runs/grid_USDJPY_bridge_or6_ktp1.2_ksl0.8_20250921_131333/state.json,177517,219119,6,,,,
grid_USDJPY_bridge_or8_ktp0.6_ksl0.4_20250921_131343,runs/grid_USDJPY_bridge_or8_ktp0.6_ksl0.4_20250921_131343,20250921_131343,USDJPY,bridge,100000.0,8,0.6,0.4,,0.0,0.4,,True,,50,,,,,,,,163,101,-147.8959554809196,,,0.6196319018404908,-0.9073371501896909,runs/grid_USDJPY_bridge_or8_ktp0.6_ksl0.4_20250921_131343/state.json,171511,195341,8,,,,
